loc,v(g),ev(g),i,b,lOBlank,locCodeAndComment,branchCount
0.2590063574287731,0.2115384615384615,0.1875,0.2660234926983631,0.1373249107388077,0.1136363636363636,0.0,0.22
0.24429008712032,0.0576923076923076,0.0,0.5069390266682768,0.2849491897830259,0.4090909090909091,0.0,0.06
0.0323757946785966,0.0384615384615384,0.0,0.0916413023174038,0.0171656138423509,0.0227272727272727,0.0,0.04
0.0706380974805744,0.1153846153846154,0.0,0.0,0.0,0.0,0.0,0.12
0.0058865081233812,0.0,0.0,0.1509224565143336,0.0034331227684701,0.0,0.0,0.0
0.214857546503414,0.1346153846153846,0.0,0.1557572494423501,0.1338917879703375,0.3636363636363636,0.0,0.1399999999999999
0.1236166705910053,0.0576923076923076,0.0,0.1827331963475331,0.0446305959901125,0.3181818181818182,0.0,0.06
0.0412055568636684,0.1538461538461538,0.25,0.0807080774006392,0.0480637187585827,0.0227272727272727,0.0,0.16
0.0235460324935248,0.0192307692307692,0.0,0.1019152372894389,0.0137324910738807,0.0681818181818181,0.0,0.0199999999999999
0.1236166705910053,0.1538461538461538,0.21875,0.0,0.0,0.0,0.0,0.16
0.0941841299740993,0.1923076923076923,0.21875,0.1623501488896453,0.089261191980225,0.1590909090909091,0.0,0.1999999999999999
0.014716270308453,0.0,0.0,0.0899381366268526,0.0102993683054105,0.0454545454545454,0.0,0.0
0.0794678596656462,0.0192307692307692,0.0,0.1705912731987644,0.0755287009063442,0.0227272727272727,0.0,0.0199999999999999
0.4356016011302093,0.2884615384615385,0.3125,0.6879690573252587,0.3845097500686616,0.7954545454545455,0.0,0.3
0.0853543677890275,0.1153846153846154,0.0,0.071368136516971,0.0343312276847019,0.1136363636363636,0.125,0.12
0.0765246056039556,0.0769230769230769,0.0625,0.1125188172338388,0.0343312276847019,0.0681818181818181,0.0,0.08
0.1206734165293147,0.1346153846153846,0.0,0.2651444394387237,0.0858280692117548,0.0681818181818181,0.0,0.1399999999999999
0.0618083352955026,0.0384615384615384,0.0,0.1257046161284293,0.0308981049162317,0.0681818181818181,0.0,0.04
0.0264892865552154,0.0192307692307692,0.0,0.1118595272891093,0.0137324910738807,0.0454545454545454,0.0,0.0199999999999999
0.2384035789969388,0.4423076923076923,0.6875,0.2641005636929019,0.1682230156550394,0.1363636363636363,0.0,0.46
0.0058865081233812,0.0,0.0,0.0957618644719634,0.0034331227684701,0.0227272727272727,0.0,0.0
0.1295031787143865,0.2115384615384615,0.28125,0.1210346456865952,0.0926943147486952,0.1363636363636363,0.0,0.22
0.0882976218507181,0.0769230769230769,0.0,0.131033876514993,0.0343312276847019,0.0681818181818181,0.0,0.08
0.229573816811867,0.2692307692307693,0.0,0.4794686123045466,0.1201592968964567,0.3863636363636363,0.0,0.2799999999999999
0.0941841299740993,0.0384615384615384,0.0,0.1924577230322936,0.0480637187585827,0.0454545454545454,1.0,0.04
0.0706380974805744,0.0384615384615384,0.0,0.1868537585020927,0.0343312276847019,0.0681818181818181,0.0,0.04
0.1353896868377677,0.1538461538461538,0.0,0.1487248233652352,0.0858280692117548,0.1818181818181818,0.0,0.16
0.1118436543442429,0.0576923076923076,0.0,0.2797037590515007,0.089261191980225,0.1136363636363636,0.0,0.06
0.0235460324935248,0.0961538461538461,0.125,0.1652070719834733,0.0789618236748144,0.0227272727272727,0.0,0.1
0.1353896868377677,0.1923076923076923,0.3125,0.2887689957915317,0.1201592968964567,0.1818181818181818,0.0,0.1999999999999999
0.014716270308453,0.0,0.0,0.1361433735866468,0.0205987366108211,0.0454545454545454,0.0,0.0
0.0559218271721214,0.0384615384615384,0.0,0.083784763809377,0.0377643504531721,0.0454545454545454,0.0,0.04
0.0323757946785966,0.0192307692307692,0.0,0.1504279890557864,0.0171656138423509,0.0227272727272727,0.0,0.0199999999999999
0.0382623028019778,0.0192307692307692,0.0,0.0556550595009173,0.0308981049162317,0.0227272727272727,0.0,0.0199999999999999
0.1736519896397456,0.0192307692307692,0.0,0.3214587888843706,0.1956879978028009,0.1363636363636363,0.0,0.0199999999999999
0.0882976218507181,0.0576923076923076,0.0,0.1946553561813921,0.0446305959901125,0.1590909090909091,0.0,0.06
0.0117730162467624,0.0576923076923076,0.0625,0.0687309767380529,0.0102993683054105,0.0227272727272727,0.0,0.06
0.1147869084059335,0.0,0.0,0.4861164525805693,0.1304586652018673,0.2272727272727273,0.0,0.0
0.0117730162467624,0.0192307692307692,0.0,0.0731811838649772,0.0102993683054105,0.0227272727272727,0.0,0.0199999999999999
0.0235460324935248,0.0192307692307692,0.0,0.0625776039205773,0.0137324910738807,0.0227272727272727,0.0,0.0199999999999999
0.0029432540616906,0.0,0.0,0.0612590240311183,0.0068662455369403,0.0,0.0,0.0
0.0765246056039556,0.0192307692307692,0.0,0.2753084927533039,0.0240318593792913,0.1136363636363636,0.0,0.0199999999999999
0.0264892865552154,0.0192307692307692,0.0,0.1473513026470487,0.0171656138423509,0.0227272727272727,0.0,0.0199999999999999
0.0824111137273369,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.08
0.0117730162467624,0.0192307692307692,0.0,0.0493368641972594,0.0034331227684701,0.0227272727272727,0.0,0.0199999999999999
0.4709206498704965,0.0961538461538461,0.0,0.6299515421890606,0.5184015380389991,0.0681818181818181,0.0,0.1
0.0618083352955026,0.0769230769230769,0.0,0.2152581669541897,0.0480637187585827,0.1136363636363636,0.0,0.08
0.1765952437014362,0.1346153846153846,0.09375,0.0,0.0,0.0,0.0,0.1399999999999999
0.185425005886508,0.0384615384615384,0.0,0.4119463337984979,0.1579236473496288,0.2272727272727273,0.0,0.0199999999999999
0.0559218271721214,0.0,0.0,0.2630566879470802,0.0480637187585827,0.1136363636363636,0.0,0.0
0.0559218271721214,0.173076923076923,0.1875,0.1411979298295731,0.0755287009063442,0.0681818181818181,0.0,0.18
0.0824111137273369,0.0769230769230769,0.0,0.2069621018163432,0.0446305959901125,0.2045454545454545,0.0,0.08
0.1147869084059335,0.2884615384615385,0.28125,0.1528453855197947,0.1029936830541057,0.0454545454545454,0.0,0.3
0.0117730162467624,0.0,0.0,0.0752139945278932,0.0068662455369403,0.0,0.0,0.0
0.029432540616906,0.0576923076923076,0.09375,0.072082367290428,0.0137324910738807,0.0681818181818181,0.0,0.06
0.0412055568636684,0.0384615384615384,0.0,0.1164196160734885,0.0102993683054105,0.0227272727272727,0.0,0.04
0.0029432540616906,0.0,0.0,0.0431834913797838,0.0034331227684701,0.0227272727272727,0.0,0.0
0.0559218271721214,0.0192307692307692,0.0,0.0656542903293151,0.0377643504531721,0.0909090909090909,0.0,0.0199999999999999
0.0206027784318342,0.0384615384615384,0.0,0.0847187578977438,0.0137324910738807,0.0227272727272727,0.0,0.04
0.0058865081233812,0.0,0.0,0.049886272484534,0.0068662455369403,0.0227272727272727,0.0,0.0
0.414998822698375,0.3461538461538462,0.34375,0.8325733185359344,0.2986816808569068,0.2954545454545454,0.25,0.36
0.0647515893571932,0.1153846153846154,0.0,0.2293230191084196,0.0823949464432846,0.0454545454545454,0.0,0.12
0.0264892865552154,0.0384615384615384,0.0625,0.0820266572900983,0.0137324910738807,0.0227272727272727,0.0,0.04
0.0559218271721214,0.0192307692307692,0.0,0.1322975155757245,0.0789618236748144,0.0454545454545454,0.0,0.0199999999999999
0.0088297621850718,0.0,0.0,0.0584021009372903,0.0034331227684701,0.0227272727272727,0.0,0.0
0.058865081233812,0.0576923076923076,0.0,0.0988385508807011,0.0308981049162317,0.0,0.0,0.06
0.0029432540616906,0.0,0.0,0.0823563022624631,0.0034331227684701,0.0,0.0,0.0
0.0647515893571932,0.0576923076923076,0.0625,0.199545089938136,0.0514968415270528,0.1590909090909091,0.0,0.06
0.044148810925359,0.0192307692307692,0.0,0.1019701781181664,0.0171656138423509,0.0454545454545454,0.0,0.0199999999999999
0.0235460324935248,0.0192307692307692,0.0,0.1403738173986612,0.0171656138423509,0.0227272727272727,0.0,0.0199999999999999
0.0559218271721214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0824111137273369,0.0961538461538461,0.09375,0.1553726636412579,0.0617962098324634,0.1136363636363636,0.0,0.1
0.0941841299740993,0.0769230769230769,0.125,0.1327370422055442,0.054929964295523,0.1590909090909091,0.0,0.08
0.3325877089710382,0.0961538461538461,0.0,0.0,0.0,0.0,0.0,0.1
0.044148810925359,0.0,0.0,0.1949850011537568,0.0308981049162317,0.0909090909090909,0.0,0.0
0.0412055568636684,0.0192307692307692,0.0,0.2515191139143136,0.0308981049162317,0.0227272727272727,0.0,0.0199999999999999
0.0559218271721214,0.1346153846153846,0.21875,0.0730713022075223,0.0514968415270528,0.0454545454545454,0.0,0.1399999999999999
0.1383329408994583,0.0961538461538461,0.15625,0.1798762732537052,0.0961274375171654,0.0909090909090909,0.0,0.1
0.1677654815163644,0.0384615384615384,0.0,0.3068445284428662,0.1098599285910461,0.3181818181818182,0.0,0.04
0.1942547680715798,0.0,0.0,1.0,0.1098599285910461,0.6590909090909091,0.0,0.0
0.0264892865552154,0.0384615384615384,0.0625,0.1157053853000315,0.0137324910738807,0.0,0.0,0.04
0.0618083352955026,0.1153846153846154,0.1875,0.0,0.0,0.0,0.0,0.12
0.1236166705910053,0.1923076923076923,0.28125,0.1771841726460596,0.089261191980225,0.1363636363636363,0.0,0.1999999999999999
0.0176595243701436,0.0,0.0,0.0337886096673881,0.0068662455369403,0.0681818181818181,0.0,0.0
0.24429008712032,0.0961538461538461,0.0,0.4941378135747785,0.3913759956056019,0.3636363636363636,0.0,0.1
0.1000706380974805,0.0769230769230769,0.0625,0.2056435219268841,0.072095578137874,0.0909090909090909,0.0,0.08
0.029432540616906,0.0384615384615384,0.0625,0.0890590833672132,0.0171656138423509,0.0227272727272727,0.0,0.04
0.1089004002825523,0.0576923076923076,0.0,0.124001450437878,0.0755287009063442,0.1590909090909091,0.0,0.06
0.4297150930068281,0.3653846153846154,0.46875,0.3838715703187656,0.2780829442460856,0.4318181818181818,0.0,0.38
0.0382623028019778,0.0769230769230769,0.125,0.0714780181744259,0.0274649821477615,0.0454545454545454,0.0,0.08
0.0117730162467624,0.0,0.0,0.1397145274539317,0.0068662455369403,0.0,0.125,0.0
0.2707793736755355,0.2307692307692307,0.21875,0.0,0.0,0.0,0.0,0.24
0.4826936661172589,0.826923076923077,1.0,0.4571076950124703,0.3879428728371317,0.5227272727272727,0.75,0.86
0.4562043795620435,0.173076923076923,0.0,0.2061379893854313,0.2712166987091452,0.4772727272727273,0.125,0.18
0.1177301624676241,0.0769230769230769,0.0,0.1097717757974658,0.0617962098324634,0.1363636363636363,0.0,0.08
0.0647515893571932,0.0576923076923076,0.0,0.1172986693331279,0.0274649821477615,0.0454545454545454,0.0,0.06
0.2325170708735576,0.2115384615384615,0.0,0.0930148230355904,0.1304586652018673,0.3409090909090909,0.0,0.1999999999999999
0.0470920649870496,0.173076923076923,0.1875,0.061588669003483,0.0377643504531721,0.0681818181818181,0.0,0.18
0.0470920649870496,0.1923076923076923,0.25,0.0828507697210102,0.0274649821477615,0.0227272727272727,0.0,0.1999999999999999
0.0500353190487402,0.0769230769230769,0.0,0.0890590833672132,0.0308981049162317,0.0681818181818181,0.0,0.08
0.058865081233812,0.0192307692307692,0.0,0.0792796158537253,0.0137324910738807,0.0681818181818181,0.0,0.0199999999999999
0.0323757946785966,0.0,0.0,0.1579548825914485,0.0240318593792913,0.0681818181818181,0.0,0.0
0.0500353190487402,0.0576923076923076,0.0,0.0937839946377748,0.0240318593792913,0.0909090909090909,0.0,0.06
0.0647515893571932,0.0192307692307692,0.0,0.127462722647708,0.0480637187585827,0.1136363636363636,0.0,0.0199999999999999
0.4650341417471153,0.2692307692307693,0.3125,0.4228795587152624,0.3467453996154894,0.5454545454545454,0.0,0.2799999999999999
0.2178008005651046,0.2115384615384615,0.1875,0.1456481369564974,0.1235924196649269,0.2272727272727273,0.375,0.22
0.1000706380974805,0.173076923076923,0.0625,0.2079510367334375,0.0583630870639932,0.1590909090909091,0.0,0.18
0.1206734165293147,0.0,0.0,0.3781027833023822,0.089261191980225,0.2272727272727273,0.0,0.0
0.7299270072992696,0.6153846153846154,0.0,0.4482622215873492,0.6866245536940385,0.2954545454545454,0.125,0.55
0.0382623028019778,0.0192307692307692,0.0,0.1049919236981767,0.0308981049162317,0.0227272727272727,0.0,0.0199999999999999
0.2678361196138449,0.1923076923076923,0.28125,0.2603645873394347,0.1064268058225759,0.2045454545454545,0.125,0.1999999999999999
0.0058865081233812,0.0,0.0,0.191303965629017,0.0102993683054105,0.0,0.0,0.0
0.1177301624676241,0.0576923076923076,0.0625,0.2113024272858125,0.072095578137874,0.25,0.0,0.06
0.0706380974805744,0.0769230769230769,0.0625,0.22866372916369,0.0446305959901125,0.0909090909090909,0.0,0.08
0.073581351542265,0.0384615384615384,0.0,0.1477358884481409,0.0514968415270528,0.1363636363636363,0.0,0.04
0.0323757946785966,0.0576923076923076,0.09375,0.0795543199973626,0.0137324910738807,0.0454545454545454,0.0,0.06
0.4208853308217563,0.3846153846153846,0.3125,0.4142538486050512,0.2746498214776154,0.5454545454545454,0.0,0.4
0.014716270308453,0.0,0.0,0.124001450437878,0.0137324910738807,0.0454545454545454,0.0,0.0
0.0029432540616906,0.0,0.0,0.0540068346390935,0.0034331227684701,0.0,0.0,0.0
0.1648222274546738,0.1153846153846154,0.0,0.0,0.0,0.0,0.0,0.12
1.0,0.5384615384615384,0.0,1.0,1.0,0.9090909090909092,0.0,0.56
0.2560631033670825,0.1923076923076923,0.0625,0.3092069840781469,0.1544905245811586,0.3636363636363636,0.5,0.1999999999999999
0.1501059571462207,0.0384615384615384,0.0,0.5968771632951294,0.1270255424333971,0.25,0.0,0.04
0.0853543677890275,0.0769230769230769,0.0625,0.0925752964057707,0.054929964295523,0.0681818181818181,0.0,0.08
0.0559218271721214,0.1538461538461538,0.125,0.1044425154109021,0.072095578137874,0.0454545454545454,0.0,0.16
0.34141747115611,0.2884615384615385,0.09375,0.2555847352401456,0.2540510848667942,0.3863636363636363,0.625,0.24
0.0353190487402872,0.0384615384615384,0.0,0.1037282846374451,0.0205987366108211,0.0454545454545454,0.0,0.04
0.2472333411820106,0.0769230769230769,0.0,0.3952443218653498,0.2540510848667942,0.4772727272727273,0.0,0.08
0.0912408759124087,0.0961538461538461,0.0,0.1024646455767135,0.0652293326009336,0.1136363636363636,0.0,0.1
0.0853543677890275,0.0,0.0,0.2760776643554883,0.0686624553694038,0.2045454545454545,0.0,0.0
0.24429008712032,0.4038461538461539,0.125,0.308382871647235,0.1544905245811586,0.2045454545454545,0.0,0.42
0.1442194490228395,0.1346153846153846,0.0,0.1373520718186509,0.1029936830541057,0.1136363636363636,0.0,0.13
0.058865081233812,0.0576923076923076,0.0,0.1394398233102944,0.0274649821477615,0.0454545454545454,0.0,0.06
0.1118436543442429,0.2692307692307693,0.40625,0.1119144681178367,0.1029936830541057,0.0681818181818181,0.0,0.2799999999999999
0.1795384977631268,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.08
0.3502472333411818,0.3653846153846154,0.1875,0.2680013625325517,0.2849491897830259,0.3636363636363636,0.125,0.37
0.356133741464563,0.1923076923076923,0.09375,0.1510323381717885,0.1270255424333971,1.0,0.875,0.1999999999999999
0.0206027784318342,0.0192307692307692,0.0,0.1126836397200212,0.0068662455369403,0.0,0.0,0.0199999999999999
0.2648928655521543,0.3076923076923077,0.0,0.2615732855714388,0.1682230156550394,0.1590909090909091,0.0,0.3
0.2089710383800328,0.173076923076923,0.125,0.2510246464557664,0.1544905245811586,0.1818181818181818,0.0,0.18
0.0206027784318342,0.0192307692307692,0.0,0.1685035217071209,0.0102993683054105,0.0454545454545454,0.0,0.0199999999999999
0.0382623028019778,0.0192307692307692,0.0,0.1037282846374451,0.0102993683054105,0.0909090909090909,0.0,0.0199999999999999
0.0529785731104308,0.0576923076923076,0.0,0.1415275748019379,0.0343312276847019,0.0227272727272727,0.0,0.06
0.058865081233812,0.5192307692307693,0.84375,0.0,0.0,0.0,0.0,0.54
0.0824111137273369,0.0769230769230769,0.0625,0.0690056808816902,0.0446305959901125,0.0227272727272727,0.0,0.08
0.0058865081233812,0.0,0.0,0.0662586394453172,0.0034331227684701,0.0454545454545454,0.0,0.0
0.014716270308453,0.0192307692307692,0.0,0.121968639774962,0.0068662455369403,0.0,0.0,0.0199999999999999
0.058865081233812,0.0192307692307692,0.0,0.1954794686123039,0.0514968415270528,0.0454545454545454,0.0,0.0199999999999999
0.0500353190487402,0.0961538461538461,0.09375,0.1520762139176103,0.0480637187585827,0.0454545454545454,0.0,0.1
0.2678361196138449,0.1923076923076923,0.25,0.0915863614886764,0.0823949464432846,0.2045454545454545,0.0,0.1999999999999999
0.200141276194961,0.25,0.25,0.1983363917061319,0.1510574018126884,0.2272727272727273,0.0,0.26
0.3384742170944194,0.0,0.0,0.7649960992011582,0.4085416094479529,0.6136363636363636,0.0,0.0
0.1089004002825523,0.1153846153846154,0.0,0.1300998824266261,0.072095578137874,0.0681818181818181,0.0,0.11
0.058865081233812,0.2115384615384615,0.1875,0.1230674563495112,0.1029936830541057,0.0909090909090909,0.0,0.22
0.0088297621850718,0.0,0.0,0.0584021009372903,0.0034331227684701,0.0,0.0,0.0
0.1147869084059335,0.0576923076923076,0.0625,0.2019624864021443,0.089261191980225,0.1818181818181818,0.0,0.06
0.5621615257829052,1.0000000000000002,1.0,0.173173492148955,0.514968415270529,0.25,0.625,1.0
0.0853543677890275,0.0,0.0,0.2431681079477395,0.1579236473496288,0.1363636363636363,0.0,0.0
0.5503885095361428,0.5,0.53125,0.3241508894920161,0.4051084866794827,0.1818181818181818,0.0,0.52
0.0971273840357899,0.0576923076923076,0.0,0.2251475161251325,0.0652293326009336,0.0681818181818181,0.0,0.06
0.3267012008476569,0.3461538461538462,0.5,0.234157812036436,0.1510574018126884,0.3181818181818182,0.375,0.36
0.3208146927242757,0.2115384615384615,0.1875,0.0,0.0,0.0,0.0,0.22
0.1942547680715798,0.1923076923076923,0.0,0.4109024580526761,0.1888217522658606,0.1363636363636363,0.0,0.1999999999999999
0.029432540616906,0.0384615384615384,0.0625,0.0674123968485938,0.0137324910738807,0.0454545454545454,0.0,0.04
0.1942547680715798,0.2692307692307693,0.0,0.2192139066225668,0.0961274375171654,0.1136363636363636,0.625,0.2299999999999999
0.0500353190487402,0.0192307692307692,0.0,0.199545089938136,0.0377643504531721,0.1363636363636363,0.0,0.0199999999999999
0.0412055568636684,0.0192307692307692,0.0,0.1049919236981767,0.0377643504531721,0.0909090909090909,0.0,0.0199999999999999
0.1677654815163644,0.173076923076923,0.0,0.0,0.0,0.0,0.0,0.1
0.1030138921591711,0.0576923076923076,0.0,0.1906446756842875,0.0480637187585827,0.2954545454545454,0.0,0.06
0.0500353190487402,0.0576923076923076,0.0,0.0547760062412779,0.0137324910738807,0.1136363636363636,0.0,0.06
0.1118436543442429,0.3653846153846154,0.53125,0.1506477523706963,0.1064268058225759,0.0454545454545454,0.0,0.35
0.029432540616906,0.0192307692307692,0.0,0.1626248530332827,0.0068662455369403,0.0454545454545454,0.0,0.0199999999999999
0.2501765952437013,0.0576923076923076,0.09375,0.1609216873427314,0.1132930513595163,0.4318181818181818,0.0,0.06
0.0618083352955026,0.0192307692307692,0.0,0.2537716878921394,0.0308981049162317,0.0454545454545454,0.0,0.0199999999999999
0.0353190487402872,0.0384615384615384,0.0625,0.0612590240311183,0.0137324910738807,0.0454545454545454,0.0,0.04
0.1118436543442429,0.0384615384615384,0.0,0.1859747052424533,0.1235924196649269,0.1818181818181818,0.0,0.04
0.3060984224158227,0.3653846153846154,0.125,0.2593756524223404,0.2025542433397413,0.4772727272727273,0.0,0.24
0.0235460324935248,0.0384615384615384,0.0625,0.0445570120979703,0.0102993683054105,0.0227272727272727,0.0,0.04
0.0647515893571932,0.0384615384615384,0.0,0.074829408726801,0.0240318593792913,0.0227272727272727,0.375,0.04
0.2030845302566516,0.1923076923076923,0.0,0.0,0.0,0.0,0.0,0.1399999999999999
0.0058865081233812,0.0,0.0,0.1391101783379296,0.0102993683054105,0.0,0.0,0.0
0.1089004002825523,0.1153846153846154,0.0625,0.1816893206017114,0.072095578137874,0.1363636363636363,0.125,0.12
0.3090416764775133,0.1538461538461538,0.0625,0.3405781972815268,0.2609173304037346,0.5454545454545454,0.125,0.16
0.0647515893571932,0.6346153846153846,1.0,0.0772468051908092,0.1682230156550394,0.0454545454545454,0.0,0.66
0.0117730162467624,0.0,0.0,0.0763677519311699,0.0068662455369403,0.0227272727272727,0.0,0.0
0.0353190487402872,0.0,0.0,0.1197710066258636,0.0205987366108211,0.1136363636363636,0.0,0.0
0.3119849305392039,0.5,0.40625,0.0,0.0,0.0,0.0,0.52
0.0765246056039556,0.0769230769230769,0.0,0.1732284329776825,0.0617962098324634,0.0454545454545454,0.0,0.0499999999999999
0.0206027784318342,0.0192307692307692,0.0,0.1376267759622882,0.0171656138423509,0.0,0.0,0.0199999999999999
0.0529785731104308,0.0192307692307692,0.0,0.2036656520926955,0.0308981049162317,0.0909090909090909,0.0,0.0199999999999999
0.200141276194961,0.1153846153846154,0.0,0.3068445284428662,0.1304586652018673,0.1818181818181818,0.125,0.12
0.0500353190487402,0.0576923076923076,0.0,0.176030415242783,0.0308981049162317,0.0227272727272727,0.0,0.04
0.0382623028019778,0.0384615384615384,0.0,0.1279022492775277,0.0171656138423509,0.0454545454545454,0.0,0.04
0.1206734165293147,0.1346153846153846,0.15625,0.2065775160152509,0.089261191980225,0.1590909090909091,0.0,0.1399999999999999
0.044148810925359,0.0384615384615384,0.0,0.1294405924818966,0.0308981049162317,0.0454545454545454,0.125,0.04
0.029432540616906,0.0576923076923076,0.0625,0.0,0.0,0.0,0.0,0.06
0.044148810925359,0.0961538461538461,0.09375,0.1287813025371671,0.0480637187585827,0.0227272727272727,0.0,0.1
0.7034377207440542,0.5,0.34375,0.0,0.0,0.0,0.0,0.52
0.0676948434188838,0.1346153846153846,0.21875,0.1642730778951065,0.0480637187585827,0.0681818181818181,0.125,0.1399999999999999
0.0235460324935248,0.0,0.0,0.1144417462392999,0.0205987366108211,0.0227272727272727,0.0,0.0
0.0470920649870496,0.0384615384615384,0.0,0.0740052962958891,0.0171656138423509,0.0909090909090909,0.0,0.04
0.3149281846008945,0.4615384615384615,0.6875,0.0,0.0,0.0,0.0,0.48
0.8241111372733689,0.4230769230769231,0.40625,0.1165844385596708,0.3501785223839596,1.0,0.0,0.44
0.0412055568636684,0.0192307692307692,0.0,0.1158702077862139,0.0240318593792913,0.0681818181818181,0.0,0.0199999999999999
0.2266305627501764,0.1153846153846154,0.0,0.0,0.0,0.0,0.0,0.12
0.0382623028019778,0.0192307692307692,0.0,0.1431757996637617,0.0137324910738807,0.0454545454545454,0.0,0.0199999999999999
0.0647515893571932,0.0192307692307692,0.0,0.0,0.0,0.0,0.0,0.0199999999999999
0.0500353190487402,0.0384615384615384,0.0625,0.1026844088916234,0.0171656138423509,0.0454545454545454,0.0,0.04
0.014716270308453,0.0192307692307692,0.0,0.0740602371246165,0.0068662455369403,0.0,0.0,0.0199999999999999
0.0088297621850718,0.0192307692307692,0.0,0.0918061248035862,0.0102993683054105,0.0227272727272727,0.0,0.0199999999999999
0.0176595243701436,0.0,0.0,0.0677420418209586,0.0068662455369403,0.0454545454545454,0.0,0.0
0.0058865081233812,0.0,0.0,0.0584021009372903,0.0034331227684701,0.0227272727272727,0.0,0.0
0.0470920649870496,0.0,0.0,0.3959036118100794,0.0926943147486952,0.0227272727272727,0.0,0.0
0.0971273840357899,0.0576923076923076,0.09375,0.267451954245277,0.0755287009063442,0.1136363636363636,0.0,0.06
0.2531198493053919,0.0961538461538461,0.0,0.4240882569472666,0.2059873661082115,0.3863636363636363,0.0,0.1
0.0559218271721214,0.0,0.0,0.21481864032437,0.0446305959901125,0.0909090909090909,0.0,0.0
0.073581351542265,0.0576923076923076,0.09375,0.2213565989429378,0.0514968415270528,0.0454545454545454,0.0,0.06
0.2737226277372261,0.6153846153846154,0.90625,0.1174085509905828,0.2780829442460856,0.2272727272727273,0.0,0.64
0.0235460324935248,0.0384615384615384,0.0625,0.0638412429813089,0.0171656138423509,0.0454545454545454,0.0,0.04
1.0,1.0000000000000002,0.40625,0.0,0.0,0.0,0.0,1.0
1.0,0.903846153846154,0.5,0.0,0.0,0.0,0.0,0.94
0.1177301624676241,0.0,0.0,0.4427681387146031,0.0789618236748144,0.1590909090909091,0.0,0.0
0.029432540616906,0.0576923076923076,0.0625,0.105980858615271,0.0205987366108211,0.0454545454545454,0.0,0.06
0.0853543677890275,0.0192307692307692,0.0,0.0558198819870997,0.0068662455369403,0.5,0.0,0.0199999999999999
0.0235460324935248,0.0192307692307692,0.0,0.1296603557968065,0.0205987366108211,0.0227272727272727,0.0,0.0199999999999999
0.1795384977631268,0.2115384615384615,0.09375,0.1856450602700886,0.1098599285910461,0.1818181818181818,0.0,0.22
0.5798210501530489,0.5961538461538461,0.5,0.2877251200457099,0.3673441362263106,0.4318181818181818,0.0,0.62
0.1442194490228395,0.0576923076923076,0.0,0.0,0.0,0.0,0.0,0.06
0.0500353190487402,0.1346153846153846,0.0,0.0,0.0,0.0,0.0,0.1399999999999999
0.1118436543442429,0.0769230769230769,0.09375,0.2436625754062867,0.089261191980225,0.1590909090909091,0.0,0.08
0.0088297621850718,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.04
