loc,v(g),ev(g),iv(g),i,lOCode,lOBlank,locCodeAndComment
0.0706380974805744,0.0384615384615384,0.0,0.0606060606060606,0.1868537585020927,0.0800768737988468,0.0681818181818181,0.0
0.1353896868377677,0.1538461538461538,0.0,0.1212121212121212,0.1487248233652352,0.1561499039077513,0.1818181818181818,0.0
0.1118436543442429,0.0576923076923076,0.0,0.0606060606060606,0.2797037590515007,0.1201153106982702,0.1136363636363636,0.0
0.0235460324935248,0.0961538461538461,0.125,0.0606060606060606,0.1652070719834733,0.036034593209481,0.0227272727272727,0.0
0.1353896868377677,0.1923076923076923,0.3125,0.2727272727272727,0.2887689957915317,0.1601537475976936,0.1818181818181818,0.0
0.014716270308453,0.0,0.0,0.0,0.1361433735866468,0.0200192184497117,0.0454545454545454,0.0
0.0559218271721214,0.0384615384615384,0.0,0.0,0.083784763809377,0.0640614990390774,0.0454545454545454,0.0
0.0323757946785966,0.0192307692307692,0.0,0.0303030303030303,0.1504279890557864,0.048046124279308,0.0227272727272727,0.0
0.0382623028019778,0.0192307692307692,0.0,0.0,0.0556550595009173,0.0560538116591927,0.0227272727272727,0.0
0.1736519896397456,0.0192307692307692,0.0,0.0303030303030303,0.3214587888843706,0.2202114029468287,0.1363636363636363,0.0
0.0882976218507181,0.0576923076923076,0.0,0.0909090909090909,0.1946553561813921,0.0800768737988468,0.1590909090909091,0.0
0.0117730162467624,0.0576923076923076,0.0625,0.0,0.0687309767380529,0.0200192184497117,0.0227272727272727,0.0
0.1147869084059335,0.0,0.0,0.0,0.4861164525805693,0.1241191543882125,0.2272727272727273,0.0
0.0117730162467624,0.0192307692307692,0.0,0.0,0.0731811838649772,0.0200192184497117,0.0227272727272727,0.0
0.0235460324935248,0.0192307692307692,0.0,0.0,0.0625776039205773,0.036034593209481,0.0227272727272727,0.0
0.0029432540616906,0.0,0.0,0.0,0.0612590240311183,0.012011531069827,0.0,0.0
0.0765246056039556,0.0192307692307692,0.0,0.0303030303030303,0.2753084927533039,0.0400384368994234,0.1136363636363636,0.0
0.0264892865552154,0.0192307692307692,0.0,0.0303030303030303,0.1473513026470487,0.0400384368994234,0.0227272727272727,0.0
0.0824111137273369,0.0769230769230769,0.0,0.0303030303030303,0.0,0.0,0.0,0.0
0.0117730162467624,0.0192307692307692,0.0,0.0303030303030303,0.0493368641972594,0.0200192184497117,0.0227272727272727,0.0
0.4709206498704965,0.0961538461538461,0.0,0.1515151515151515,0.6299515421890606,0.6366111467008322,0.0681818181818181,0.0
0.0618083352955026,0.0769230769230769,0.0,0.0606060606060606,0.2152581669541897,0.0720691864189621,0.1136363636363636,0.0
0.1765952437014362,0.1346153846153846,0.09375,0.2121212121212121,0.0,0.0,0.0,0.0
0.185425005886508,0.0384615384615384,0.0,0.0606060606060606,0.4119463337984979,0.2202114029468287,0.2272727272727273,0.0
0.0559218271721214,0.0,0.0,0.0,0.2630566879470802,0.0560538116591927,0.1136363636363636,0.0
0.0559218271721214,0.173076923076923,0.1875,0.1515151515151515,0.1411979298295731,0.0720691864189621,0.0681818181818181,0.0
0.0824111137273369,0.0769230769230769,0.0,0.1212121212121212,0.2069621018163432,0.0800768737988468,0.2045454545454545,0.0
0.1147869084059335,0.2884615384615385,0.28125,0.3636363636363636,0.1528453855197947,0.1561499039077513,0.0454545454545454,0.0
0.0117730162467624,0.0,0.0,0.0,0.0752139945278932,0.024023062139654,0.0,0.0
0.029432540616906,0.0576923076923076,0.09375,0.0606060606060606,0.072082367290428,0.036034593209481,0.0681818181818181,0.0
0.0412055568636684,0.0384615384615384,0.0,0.0303030303030303,0.1164196160734885,0.0600576553491351,0.0227272727272727,0.0
0.0029432540616906,0.0,0.0,0.0,0.0431834913797838,0.0080076873798846,0.0227272727272727,0.0
0.0559218271721214,0.0192307692307692,0.0,0.0,0.0656542903293151,0.0680653427290198,0.0909090909090909,0.0
0.0206027784318342,0.0384615384615384,0.0,0.0303030303030303,0.0847187578977438,0.0320307495195387,0.0227272727272727,0.0
0.0058865081233812,0.0,0.0,0.0,0.049886272484534,0.012011531069827,0.0227272727272727,0.0
0.414998822698375,0.3461538461538462,0.34375,0.5151515151515151,0.8325733185359344,0.5084881486226773,0.2954545454545454,0.25
0.0647515893571932,0.1153846153846154,0.0,0.0,0.2293230191084196,0.0880845611787315,0.0454545454545454,0.0
0.0264892865552154,0.0384615384615384,0.0625,0.0303030303030303,0.0820266572900983,0.0400384368994234,0.0227272727272727,0.0
0.0559218271721214,0.0192307692307692,0.0,0.0303030303030303,0.1322975155757245,0.0760730301089044,0.0454545454545454,0.0
0.0088297621850718,0.0,0.0,0.0,0.0584021009372903,0.0160153747597693,0.0227272727272727,0.0
0.058865081233812,0.0576923076923076,0.0,0.0606060606060606,0.0988385508807011,0.0880845611787315,0.0,0.0
0.0029432540616906,0.0,0.0,0.0,0.0823563022624631,0.012011531069827,0.0,0.0
0.0647515893571932,0.0576923076923076,0.0625,0.0606060606060606,0.199545089938136,0.0680653427290198,0.1590909090909091,0.0
0.044148810925359,0.0192307692307692,0.0,0.0303030303030303,0.1019701781181664,0.0560538116591927,0.0454545454545454,0.0
0.0235460324935248,0.0192307692307692,0.0,0.0303030303030303,0.1403738173986612,0.036034593209481,0.0227272727272727,0.0
0.0559218271721214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0824111137273369,0.0961538461538461,0.09375,0.1212121212121212,0.1553726636412579,0.0920884048686738,0.1136363636363636,0.0
0.0941841299740993,0.0769230769230769,0.125,0.0,0.1327370422055442,0.0840807174887891,0.1590909090909091,0.0
0.3325877089710382,0.0961538461538461,0.0,0.0909090909090909,0.0,0.0,0.0,0.0
0.044148810925359,0.0,0.0,0.0,0.1949850011537568,0.048046124279308,0.0909090909090909,0.0
0.0412055568636684,0.0192307692307692,0.0,0.0303030303030303,0.2515191139143136,0.0600576553491351,0.0227272727272727,0.0
0.0559218271721214,0.1346153846153846,0.21875,0.0303030303030303,0.0730713022075223,0.0720691864189621,0.0454545454545454,0.0
0.1383329408994583,0.0961538461538461,0.15625,0.0909090909090909,0.1798762732537052,0.1481422165278666,0.0909090909090909,0.0
0.1677654815163644,0.0384615384615384,0.0,0.0606060606060606,0.3068445284428662,0.1681614349775783,0.3181818181818182,0.0
0.1942547680715798,0.0,0.0,0.0,1.0,0.1561499039077513,0.6590909090909091,0.0
0.0264892865552154,0.0384615384615384,0.0625,0.0303030303030303,0.1157053853000315,0.0440422805893657,0.0,0.0
0.0618083352955026,0.1153846153846154,0.1875,0.0606060606060606,0.0,0.0,0.0,0.0
0.1236166705910053,0.1923076923076923,0.28125,0.2424242424242424,0.1771841726460596,0.1521460602178089,0.1363636363636363,0.0
0.0176595243701436,0.0,0.0,0.0,0.0337886096673881,0.0160153747597693,0.0681818181818181,0.0
0.24429008712032,0.0961538461538461,0.0,0.1515151515151515,0.4941378135747785,0.2402306213965404,0.3636363636363636,0.0
0.1000706380974805,0.0769230769230769,0.0625,0.0606060606060606,0.2056435219268841,0.1281229980781549,0.0909090909090909,0.0
0.029432540616906,0.0384615384615384,0.0625,0.0303030303030303,0.0890590833672132,0.0440422805893657,0.0227272727272727,0.0
0.1089004002825523,0.0576923076923076,0.0,0.0606060606060606,0.124001450437878,0.0880845611787315,0.1590909090909091,0.0
0.4297150930068281,0.3653846153846154,0.46875,0.4545454545454546,0.3838715703187656,0.4123959000640611,0.4318181818181818,0.0
0.0382623028019778,0.0769230769230769,0.125,0.0303030303030303,0.0714780181744259,0.048046124279308,0.0454545454545454,0.0
0.0117730162467624,0.0,0.0,0.0,0.1397145274539317,0.0160153747597693,0.0,0.125
0.2707793736755355,0.2307692307692307,0.21875,0.2424242424242424,0.0,0.0,0.0,0.0
0.4826936661172589,0.826923076923077,1.0,1.0,0.4571076950124703,0.4804612427930809,0.5227272727272727,0.75
0.4562043795620435,0.173076923076923,0.0,0.0303030303030303,0.2061379893854313,0.3803651505445224,0.4772727272727273,0.125
0.1177301624676241,0.0769230769230769,0.0,0.0,0.1097717757974658,0.1081037796284432,0.1363636363636363,0.0
0.0647515893571932,0.0576923076923076,0.0,0.0909090909090909,0.1172986693331279,0.0800768737988468,0.0454545454545454,0.0
0.2325170708735576,0.2115384615384615,0.0,0.0,0.0930148230355904,0.2642536835361945,0.3409090909090909,0.0
0.0470920649870496,0.173076923076923,0.1875,0.0909090909090909,0.061588669003483,0.0600576553491351,0.0681818181818181,0.0
0.0470920649870496,0.1923076923076923,0.25,0.0909090909090909,0.0828507697210102,0.0680653427290198,0.0227272727272727,0.0
0.0500353190487402,0.0769230769230769,0.0,0.0303030303030303,0.0890590833672132,0.0560538116591927,0.0681818181818181,0.0
0.058865081233812,0.0192307692307692,0.0,0.0,0.0792796158537253,0.0400384368994234,0.0681818181818181,0.0
0.0323757946785966,0.0,0.0,0.0,0.1579548825914485,0.0400384368994234,0.0681818181818181,0.0
0.0500353190487402,0.0576923076923076,0.0,0.0303030303030303,0.0937839946377748,0.0600576553491351,0.0909090909090909,0.0
0.0647515893571932,0.0192307692307692,0.0,0.0303030303030303,0.127462722647708,0.0760730301089044,0.1136363636363636,0.0
0.4650341417471153,0.2692307692307693,0.3125,0.2121212121212121,0.4228795587152624,0.4284112748238305,0.5454545454545454,0.0
0.2178008005651046,0.2115384615384615,0.1875,0.1212121212121212,0.1456481369564974,0.2081998718770017,0.2272727272727273,0.375
0.1000706380974805,0.173076923076923,0.0625,0.2121212121212121,0.2079510367334375,0.1121076233183855,0.1590909090909091,0.0
0.1206734165293147,0.0,0.0,0.0,0.3781027833023822,0.1121076233183855,0.2272727272727273,0.0
0.7299270072992696,0.6153846153846154,0.0,0.9090909090909092,0.4482622215873492,0.9088725176169116,0.2954545454545454,0.125
0.0382623028019778,0.0192307692307692,0.0,0.0303030303030303,0.1049919236981767,0.0520499679692504,0.0227272727272727,0.0
0.2678361196138449,0.1923076923076923,0.28125,0.2727272727272727,0.2603645873394347,0.2362267777065981,0.2045454545454545,0.125
0.0058865081233812,0.0,0.0,0.0,0.191303965629017,0.0160153747597693,0.0,0.0
0.1177301624676241,0.0576923076923076,0.0625,0.0606060606060606,0.2113024272858125,0.1121076233183855,0.25,0.0
0.0706380974805744,0.0769230769230769,0.0625,0.0909090909090909,0.22866372916369,0.0880845611787315,0.0909090909090909,0.0
0.073581351542265,0.0384615384615384,0.0,0.0303030303030303,0.1477358884481409,0.0840807174887891,0.1363636363636363,0.0
0.0323757946785966,0.0576923076923076,0.09375,0.0303030303030303,0.0795543199973626,0.0440422805893657,0.0454545454545454,0.0
0.4208853308217563,0.3846153846153846,0.3125,0.4242424242424243,0.4142538486050512,0.4604420243433692,0.5454545454545454,0.0
0.014716270308453,0.0,0.0,0.0,0.124001450437878,0.0200192184497117,0.0454545454545454,0.0
0.0029432540616906,0.0,0.0,0.0,0.0540068346390935,0.0080076873798846,0.0,0.0
0.1648222274546738,0.1153846153846154,0.0,0.1515151515151515,0.0,0.0,0.0,0.0
1.0,0.5384615384615384,0.0,0.6666666666666667,1.0,1.0,0.9090909090909092,0.0
0.2560631033670825,0.1923076923076923,0.0625,0.2727272727272727,0.3092069840781469,0.2041960281870594,0.3636363636363636,0.5
0.1501059571462207,0.0384615384615384,0.0,0.0606060606060606,0.5968771632951294,0.1401345291479819,0.25,0.0
0.0853543677890275,0.0769230769230769,0.0625,0.0606060606060606,0.0925752964057707,0.1081037796284432,0.0681818181818181,0.0
0.0559218271721214,0.1538461538461538,0.125,0.0606060606060606,0.1044425154109021,0.0760730301089044,0.0454545454545454,0.0
0.34141747115611,0.2884615384615385,0.09375,0.2727272727272727,0.2555847352401456,0.3563420884048683,0.3863636363636363,0.625
0.0353190487402872,0.0384615384615384,0.0,0.0606060606060606,0.1037282846374451,0.048046124279308,0.0454545454545454,0.0
0.2472333411820106,0.0769230769230769,0.0,0.1212121212121212,0.3952443218653498,0.2322229340166557,0.4772727272727273,0.0
0.0912408759124087,0.0961538461538461,0.0,0.0606060606060606,0.1024646455767135,0.1000960922485585,0.1136363636363636,0.0
0.0853543677890275,0.0,0.0,0.0,0.2760776643554883,0.0840807174887891,0.2045454545454545,0.0
0.24429008712032,0.4038461538461539,0.125,0.3636363636363636,0.308382871647235,0.2762652146060215,0.2045454545454545,0.0
0.1442194490228395,0.1346153846153846,0.0,0.2121212121212121,0.1373520718186509,0.1841768097373476,0.1136363636363636,0.0
0.058865081233812,0.0576923076923076,0.0,0.0606060606060606,0.1394398233102944,0.0680653427290198,0.0454545454545454,0.0
0.1118436543442429,0.2692307692307693,0.40625,0.0303030303030303,0.1119144681178367,0.1481422165278666,0.0681818181818181,0.0
0.1795384977631268,0.0769230769230769,0.0,0.0303030303030303,0.0,0.0,0.0,0.0
0.3502472333411818,0.3653846153846154,0.1875,0.3333333333333333,0.2680013625325517,0.3683536194746953,0.3636363636363636,0.125
0.356133741464563,0.1923076923076923,0.09375,0.1818181818181818,0.1510323381717885,0.1801729660474053,1.0,0.875
0.0206027784318342,0.0192307692307692,0.0,0.0303030303030303,0.1126836397200212,0.036034593209481,0.0,0.0
0.2648928655521543,0.3076923076923077,0.0,0.1515151515151515,0.2615732855714388,0.3323190262652143,0.1590909090909091,0.0
0.2089710383800328,0.173076923076923,0.125,0.0909090909090909,0.2510246464557664,0.2682575272261368,0.1818181818181818,0.0
0.0206027784318342,0.0192307692307692,0.0,0.0303030303030303,0.1685035217071209,0.024023062139654,0.0454545454545454,0.0
0.0382623028019778,0.0192307692307692,0.0,0.0,0.1037282846374451,0.0440422805893657,0.0909090909090909,0.0
0.0529785731104308,0.0576923076923076,0.0,0.0909090909090909,0.1415275748019379,0.0720691864189621,0.0227272727272727,0.0
0.058865081233812,0.5192307692307693,0.84375,0.8181818181818182,0.0,0.0,0.0,0.0
0.0824111137273369,0.0769230769230769,0.0625,0.0,0.0690056808816902,0.1000960922485585,0.0227272727272727,0.0
0.0058865081233812,0.0,0.0,0.0,0.0662586394453172,0.0080076873798846,0.0454545454545454,0.0
0.014716270308453,0.0192307692307692,0.0,0.0303030303030303,0.121968639774962,0.0280269058295963,0.0,0.0
0.058865081233812,0.0192307692307692,0.0,0.0303030303030303,0.1954794686123039,0.0800768737988468,0.0454545454545454,0.0
0.0500353190487402,0.0961538461538461,0.09375,0.0909090909090909,0.1520762139176103,0.0520499679692504,0.0454545454545454,0.0
0.2678361196138449,0.1923076923076923,0.25,0.0606060606060606,0.0915863614886764,0.1921844971172323,0.2045454545454545,0.0
0.200141276194961,0.25,0.25,0.0909090909090909,0.1983363917061319,0.2322229340166557,0.2272727272727273,0.0
0.3384742170944194,0.0,0.0,0.0,0.7649960992011582,0.2922805893657909,0.6136363636363636,0.0
0.1089004002825523,0.1153846153846154,0.0,0.1818181818181818,0.1300998824266261,0.1441383728379242,0.0681818181818181,0.0
0.058865081233812,0.2115384615384615,0.1875,0.1212121212121212,0.1230674563495112,0.0720691864189621,0.0909090909090909,0.0
0.0088297621850718,0.0,0.0,0.0,0.0584021009372903,0.012011531069827,0.0,0.0
0.1147869084059335,0.0576923076923076,0.0625,0.0606060606060606,0.2019624864021443,0.1081037796284432,0.1818181818181818,0.0
0.5621615257829052,1.0000000000000002,1.0,0.3939393939393939,0.173173492148955,0.6766495836002556,0.25,0.625
0.0853543677890275,0.0,0.0,0.0,0.2431681079477395,0.1000960922485585,0.1363636363636363,0.0
0.5503885095361428,0.5,0.53125,0.6666666666666667,0.3241508894920161,0.5925688661114665,0.1818181818181818,0.0
0.0971273840357899,0.0576923076923076,0.0,0.0909090909090909,0.2251475161251325,0.1081037796284432,0.0681818181818181,0.0
0.3267012008476569,0.3461538461538462,0.5,0.3939393939393939,0.234157812036436,0.3042921204356179,0.3181818181818182,0.375
0.3208146927242757,0.2115384615384615,0.1875,0.2121212121212121,0.0,0.0,0.0,0.0
0.1942547680715798,0.1923076923076923,0.0,0.1818181818181818,0.4109024580526761,0.2522421524663675,0.1363636363636363,0.0
0.029432540616906,0.0384615384615384,0.0625,0.0303030303030303,0.0674123968485938,0.0400384368994234,0.0454545454545454,0.0
0.1942547680715798,0.2692307692307693,0.0,0.0909090909090909,0.2192139066225668,0.2322229340166557,0.1136363636363636,0.625
0.0500353190487402,0.0192307692307692,0.0,0.0303030303030303,0.199545089938136,0.0520499679692504,0.1363636363636363,0.0
0.0412055568636684,0.0192307692307692,0.0,0.0303030303030303,0.1049919236981767,0.048046124279308,0.0909090909090909,0.0
0.1677654815163644,0.173076923076923,0.0,0.2424242424242424,0.0,0.0,0.0,0.0
0.1030138921591711,0.0576923076923076,0.0,0.0909090909090909,0.1906446756842875,0.0960922485586161,0.2954545454545454,0.0
0.0500353190487402,0.0576923076923076,0.0,0.0,0.0547760062412779,0.048046124279308,0.1136363636363636,0.0
0.1118436543442429,0.3653846153846154,0.53125,0.1818181818181818,0.1506477523706963,0.1441383728379242,0.0454545454545454,0.0
0.029432540616906,0.0192307692307692,0.0,0.0303030303030303,0.1626248530332827,0.0320307495195387,0.0454545454545454,0.0
0.2501765952437013,0.0576923076923076,0.09375,0.0606060606060606,0.1609216873427314,0.200192184497117,0.4318181818181818,0.0
0.0618083352955026,0.0192307692307692,0.0,0.0303030303030303,0.2537716878921394,0.0760730301089044,0.0454545454545454,0.0
0.0353190487402872,0.0384615384615384,0.0625,0.0,0.0612590240311183,0.0440422805893657,0.0454545454545454,0.0
0.1118436543442429,0.0384615384615384,0.0,0.0606060606060606,0.1859747052424533,0.1361306854580396,0.1818181818181818,0.0
0.3060984224158227,0.3653846153846154,0.125,0.5151515151515151,0.2593756524223404,0.340326713645099,0.4772727272727273,0.0
0.0235460324935248,0.0384615384615384,0.0625,0.0,0.0445570120979703,0.036034593209481,0.0227272727272727,0.0
0.0647515893571932,0.0384615384615384,0.0,0.0303030303030303,0.074829408726801,0.0760730301089044,0.0227272727272727,0.375
0.2030845302566516,0.1923076923076923,0.0,0.2727272727272727,0.0,0.0,0.0,0.0
0.0058865081233812,0.0,0.0,0.0,0.1391101783379296,0.012011531069827,0.0,0.0
0.1089004002825523,0.1153846153846154,0.0625,0.1212121212121212,0.1816893206017114,0.1281229980781549,0.1363636363636363,0.125
0.3090416764775133,0.1538461538461538,0.0625,0.1818181818181818,0.3405781972815268,0.2962844330557332,0.5454545454545454,0.125
0.0647515893571932,0.6346153846153846,1.0,0.0,0.0772468051908092,0.0800768737988468,0.0454545454545454,0.0
0.0117730162467624,0.0,0.0,0.0,0.0763677519311699,0.0160153747597693,0.0227272727272727,0.0
0.0353190487402872,0.0,0.0,0.0,0.1197710066258636,0.036034593209481,0.1136363636363636,0.0
0.3119849305392039,0.5,0.40625,0.2424242424242424,0.0,0.0,0.0,0.0
0.0765246056039556,0.0769230769230769,0.0,0.1212121212121212,0.1732284329776825,0.1040999359385008,0.0454545454545454,0.0
0.0206027784318342,0.0192307692307692,0.0,0.0303030303030303,0.1376267759622882,0.036034593209481,0.0,0.0
0.0529785731104308,0.0192307692307692,0.0,0.0303030303030303,0.2036656520926955,0.0560538116591927,0.0909090909090909,0.0
0.200141276194961,0.1153846153846154,0.0,0.1515151515151515,0.3068445284428662,0.2041960281870594,0.1818181818181818,0.125
0.0500353190487402,0.0576923076923076,0.0,0.0909090909090909,0.176030415242783,0.0720691864189621,0.0227272727272727,0.0
0.0382623028019778,0.0384615384615384,0.0,0.0606060606060606,0.1279022492775277,0.0520499679692504,0.0454545454545454,0.0
0.1206734165293147,0.1346153846153846,0.15625,0.1515151515151515,0.2065775160152509,0.1441383728379242,0.1590909090909091,0.0
0.044148810925359,0.0384615384615384,0.0,0.0,0.1294405924818966,0.0520499679692504,0.0454545454545454,0.125
0.029432540616906,0.0576923076923076,0.0625,0.0,0.0,0.0,0.0,0.0
0.044148810925359,0.0961538461538461,0.09375,0.0909090909090909,0.1287813025371671,0.048046124279308,0.0227272727272727,0.0
0.7034377207440542,0.5,0.34375,0.3939393939393939,0.0,0.0,0.0,0.0
0.0676948434188838,0.1346153846153846,0.21875,0.1818181818181818,0.1642730778951065,0.0760730301089044,0.0681818181818181,0.125
0.0235460324935248,0.0,0.0,0.0,0.1144417462392999,0.0320307495195387,0.0227272727272727,0.0
0.0470920649870496,0.0384615384615384,0.0,0.0303030303030303,0.0740052962958891,0.0560538116591927,0.0909090909090909,0.0
0.3149281846008945,0.4615384615384615,0.6875,0.3030303030303031,0.0,0.0,0.0,0.0
0.8241111372733689,0.4230769230769231,0.40625,0.1515151515151515,0.1165844385596708,0.4804612427930809,1.0,0.0
0.0412055568636684,0.0192307692307692,0.0,0.0,0.1158702077862139,0.0600576553491351,0.0681818181818181,0.0
0.2266305627501764,0.1153846153846154,0.0,0.0303030303030303,0.0,0.0,0.0,0.0
0.0382623028019778,0.0192307692307692,0.0,0.0303030303030303,0.1431757996637617,0.036034593209481,0.0454545454545454,0.0
0.0647515893571932,0.0192307692307692,0.0,0.0303030303030303,0.0,0.0,0.0,0.0
0.0500353190487402,0.0384615384615384,0.0625,0.0,0.1026844088916234,0.0600576553491351,0.0454545454545454,0.0
0.014716270308453,0.0192307692307692,0.0,0.0303030303030303,0.0740602371246165,0.0280269058295963,0.0,0.0
0.0088297621850718,0.0192307692307692,0.0,0.0303030303030303,0.0918061248035862,0.0160153747597693,0.0227272727272727,0.0
0.0176595243701436,0.0,0.0,0.0,0.0677420418209586,0.024023062139654,0.0454545454545454,0.0
0.0058865081233812,0.0,0.0,0.0,0.0584021009372903,0.012011531069827,0.0227272727272727,0.0
0.0470920649870496,0.0,0.0,0.0,0.3959036118100794,0.0680653427290198,0.0227272727272727,0.0
0.0971273840357899,0.0576923076923076,0.09375,0.0909090909090909,0.267451954245277,0.1000960922485585,0.1136363636363636,0.0
0.2531198493053919,0.0961538461538461,0.0,0.0909090909090909,0.4240882569472666,0.2562459961563098,0.3863636363636363,0.0
0.0559218271721214,0.0,0.0,0.0,0.21481864032437,0.0680653427290198,0.0909090909090909,0.0
0.073581351542265,0.0576923076923076,0.09375,0.0606060606060606,0.2213565989429378,0.0840807174887891,0.0454545454545454,0.0
0.2737226277372261,0.6153846153846154,0.90625,0.3030303030303031,0.1174085509905828,0.2122037155669441,0.2272727272727273,0.0
0.0235460324935248,0.0384615384615384,0.0625,0.0,0.0638412429813089,0.0320307495195387,0.0454545454545454,0.0
1.0,1.0000000000000002,0.40625,1.0,0.0,0.0,0.0,0.0
1.0,0.903846153846154,0.5,0.7272727272727273,0.0,0.0,0.0,0.0
