loc,v_g,ev_g,i,b,lOBlank,locCodeAndComment,branchCount,fuzzy_risk_score,y_true,prediction
0.0676948434188838,0.0961538461538461,0.0,0.0725218939202476,0.0446305959901125,0.0227272727272727,0.375,0.1,0.5032728708953154,0,1
0.0559218271721214,0.1346153846153846,0.125,0.2333886404342516,0.0514968415270528,0.0454545454545454,0.0,0.1399999999999999,0.49821625073180636,0,0
0.0412055568636684,0.0,0.0,0.1094970716538285,0.0068662455369403,0.0454545454545454,0.0,0.0,0.38420624234929995,1,0
0.1883682599481986,0.173076923076923,0.0,0.1781731075631539,0.1647898928865692,0.0454545454545454,0.0,0.18,0.5034276308351194,0,1
0.0117730162467624,0.0,0.0,0.1213093498302324,0.0102993683054105,0.0,0.0,0.0,0.3058374048287858,0,0
0.3973392983282314,0.3076923076923077,0.125,0.2437724570637416,0.3639110134578404,0.2954545454545454,0.0,0.24,0.5458857487033525,0,1
0.0412055568636684,0.0384615384615384,0.0,0.0853231070137459,0.0240318593792913,0.0227272727272727,0.0,0.04,0.32813166287595913,0,0
0.0647515893571932,0.2115384615384615,0.34375,0.1738327820936846,0.0823949464432846,0.0227272727272727,0.0,0.22,0.513894369642869,0,1
0.2472333411820106,0.25,0.25,0.4992473106464324,0.2300192254875029,0.1136363636363636,0.0,0.26,0.65090870575565,1,1
0.0,0.0,0.0,0.1131781071785683,0.0034331227684701,0.0,0.0,0.0,0.306698528264338,0,0
0.0323757946785966,0.0192307692307692,0.0,0.1370773676750136,0.0308981049162317,0.0681818181818181,0.0,0.0199999999999999,0.561831687837074,0,1
0.1471627030845301,0.3653846153846154,0.375,0.3762347951256486,0.0617962098324634,0.0454545454545454,0.0,0.38,0.5611149379775869,0,1
0.2354603249352482,0.1346153846153846,0.125,0.2427835221466473,0.1373249107388077,0.25,0.25,0.13,0.5242524888854668,1,1
0.0941841299740993,0.1346153846153846,0.0,0.1836671904359,0.0411974732216423,0.0,0.0,0.1399999999999999,0.5060630292940458,0,1
0.214857546503414,0.1346153846153846,0.0,0.6295120155592409,0.2883823125514961,0.2272727272727273,0.0,0.1399999999999999,0.5013599595983608,0,1
0.0824111137273369,0.1538461538461538,0.0,0.1799312140824327,0.0274649821477615,0.1818181818181818,0.0,0.09,0.5039105559778015,0,1
0.1442194490228395,0.173076923076923,0.0,0.0,0.0,0.0,0.0,0.18,0.5008370829132162,0,1
1.0,0.0576923076923076,0.0,1.0,1.0,1.0,0.0,0.06,0.5019882204308345,1,1
0.0206027784318342,0.0,0.0,0.1126836397200212,0.0068662455369403,0.0681818181818181,0.0,0.0,0.5312496575942472,0,1
0.0264892865552154,0.0192307692307692,0.0,0.3047567769512226,0.0274649821477615,0.0227272727272727,0.0,0.0199999999999999,0.3043046422905219,1,0
0.058865081233812,0.0,0.0,0.2926697946311814,0.0411974732216423,0.0681818181818181,0.0,0.0,0.49044097334215825,0,0
0.0176595243701436,0.0192307692307692,0.0,0.0593910358543846,0.0068662455369403,0.0227272727272727,0.0,0.0199999999999999,0.3309380196797676,0,0
0.0382623028019778,0.0576923076923076,0.0,0.088674497566121,0.0137324910738807,0.0454545454545454,0.0,0.04,0.38422747521777667,0,0
0.356133741464563,0.4230769230769231,0.28125,0.5176524882701315,0.2265861027190327,0.2727272727272727,0.125,0.44,0.5549479448948614,1,1
0.1265599246526959,0.2115384615384615,0.09375,0.0804333732570019,0.0789618236748144,0.1136363636363636,0.0,0.22,0.5227528130833001,0,1
0.0470920649870496,0.0961538461538461,0.0,0.1682288175634836,0.0274649821477615,0.0454545454545454,0.0,0.06,0.3872878134708752,0,0
0.2737226277372261,0.1153846153846154,0.0,0.3757403276671014,0.3192804174677279,0.0681818181818181,0.0,0.12,0.6339856869601569,0,1
0.0176595243701436,0.0769230769230769,0.125,0.0,0.0,0.0,0.0,0.1,0.33269677572622536,0,0
0.0765246056039556,0.0769230769230769,0.0625,0.1348247936971877,0.0377643504531721,0.0681818181818181,0.0,0.08,0.4998945178669746,0,0
0.0882976218507181,0.2307692307692307,0.21875,0.2566286109859674,0.089261191980225,0.0681818181818181,0.0,0.24,0.5017989759930291,0,1
0.0412055568636684,0.0192307692307692,0.0,0.0,0.0,0.0,0.0,0.0199999999999999,0.32887307554274586,0,0
0.029432540616906,0.0384615384615384,0.0,0.0730713022075223,0.0102993683054105,0.0227272727272727,0.0,0.04,0.3309380196797676,1,0
0.1000706380974805,0.1153846153846154,0.0,0.2137198237498208,0.0686624553694038,0.0909090909090909,0.0,0.12,0.5003851453057521,0,1
0.2472333411820106,0.2115384615384615,0.28125,0.2337732262353438,0.161356770118099,0.1590909090909091,0.0,0.18,0.5427510829666405,0,1
0.0029432540616906,0.0,0.0,0.0597206808267494,0.0034331227684701,0.0,0.0,0.0,0.33269677572622536,1,0
0.0264892865552154,0.0,0.0,0.1700418649114898,0.0171656138423509,0.0909090909090909,0.0,0.0,0.4622421460049335,0,0
0.014716270308453,0.0192307692307692,0.0,0.0738954146384341,0.0068662455369403,0.0227272727272727,0.0,0.0199999999999999,0.3309380196797676,0,0
0.2384035789969388,0.7692307692307693,1.0,0.2815168063995069,0.2849491897830259,0.1363636363636363,0.0,0.8,0.6111322092324988,0,1
0.0676948434188838,0.0,0.0,0.153120089663432,0.0480637187585827,0.1363636363636363,0.0,0.0,0.4905936871113186,1,0
1.0,1.0000000000000002,1.0,1.0,1.0,1.0,0.875,1.0,0.5549479448948614,1,1
0.4091123145749938,0.2884615384615385,0.1875,0.4874350324700284,0.3501785223839596,0.4090909090909091,1.0,0.3,0.5549479448948614,0,1
0.029432540616906,0.0384615384615384,0.0,0.0680167459645959,0.0137324910738807,0.0454545454545454,0.0,0.04,0.38422747521777667,0,0
0.029432540616906,0.0384615384615384,0.0625,0.0505455624292635,0.0137324910738807,0.0454545454545454,0.0,0.04,0.38422747521777667,0,0
0.3384742170944194,0.4038461538461539,0.34375,0.2701440548529226,0.250617962098324,0.1136363636363636,1.0,0.42,0.6485648648817494,1,1
0.0264892865552154,0.0,0.0,0.1032887580076254,0.0205987366108211,0.0454545454545454,0.0,0.0,0.38422747521777667,0,0
0.0971273840357899,0.0,0.0,0.5152350918061234,0.0823949464432846,0.0454545454545454,0.0,0.0,0.5016146459900134,0,1
0.0559218271721214,0.0384615384615384,0.0,0.1860845868999082,0.0617962098324634,0.0681818181818181,0.0,0.04,0.49805939947219935,0,0
0.1648222274546738,0.1153846153846154,0.0,0.3698616589932632,0.0961274375171654,0.3409090909090909,0.0,0.12,0.5007805375572641,0,1
0.014716270308453,0.0,0.0,0.0610392607162084,0.0137324910738807,0.0227272727272727,0.0,0.0,0.3309380196797676,0,0
0.0323757946785966,0.0192307692307692,0.0,0.0763677519311699,0.0068662455369403,0.0227272727272727,0.0,0.0199999999999999,0.32858155951373136,0,0
0.0500353190487402,0.173076923076923,0.25,0.1080686101069145,0.0274649821477615,0.0227272727272727,0.0,0.18,0.3077394493824611,0,0
0.0470920649870496,0.0576923076923076,0.0,0.1883921017064616,0.0171656138423509,0.0227272727272727,0.0,0.06,0.3034924708194341,0,0
0.1559924652696019,0.0961538461538461,0.125,0.1858098827562709,0.0789618236748144,0.1590909090909091,0.125,0.1,0.5121318330592177,0,1
0.0,0.0,0.0,0.0527431955783619,0.0034331227684701,0.0,0.0,0.0,0.33269677572622536,1,0
0.1295031787143865,0.173076923076923,0.21875,0.2255321019262248,0.0926943147486952,0.0454545454545454,0.0,0.18,0.5139419910610978,0,1
0.0853543677890275,0.0576923076923076,0.09375,0.1325722197193618,0.0411974732216423,0.0909090909090909,0.0,0.06,0.5002853340533729,0,1
0.0470920649870496,0.0,0.0,0.1168591427033082,0.0171656138423509,0.0909090909090909,0.0,0.0,0.47720517724405476,0,0
0.0912408759124087,0.0576923076923076,0.0,0.1422967464041223,0.0411974732216423,0.0909090909090909,0.0,0.06,0.5002126309417374,0,1
0.0941841299740993,0.0769230769230769,0.0,0.0875207401628443,0.0308981049162317,0.1363636363636363,0.0,0.08,0.5009362651247892,0,1
0.0117730162467624,0.0,0.0,0.151691628116518,0.0171656138423509,0.0227272727272727,0.0,0.0,0.3036645714959367,0,0
0.0058865081233812,0.0,0.0,0.1148812728691196,0.0205987366108211,0.0,0.0,0.0,0.30586773701981135,0,0
0.0765246056039556,0.0769230769230769,0.0,0.122572988890964,0.0274649821477615,0.1136363636363636,0.0,0.08,0.49927951011128635,0,0
0.668118672003767,0.6923076923076923,0.71875,0.5048512751766333,0.6179620983246347,0.1818181818181818,0.0,0.72,0.5648282168348048,0,1
0.0765246056039556,0.0,0.0,0.2901974573384456,0.0274649821477615,0.1590909090909091,0.0,0.0,0.49087470017052864,0,0
0.2207440546267952,0.2692307692307693,0.125,0.2541562736932316,0.2094204888766817,0.1136363636363636,0.0,0.2799999999999999,0.6337192341608242,0,1
0.0824111137273369,0.1153846153846154,0.1875,0.1540540837517988,0.054929964295523,0.0681818181818181,0.0,0.12,0.5002519843756591,0,1
0.2354603249352482,0.4038461538461539,0.3125,0.2069621018163432,0.1338917879703375,0.2045454545454545,0.0,0.42,0.5339880270240307,0,1
0.0647515893571932,0.0576923076923076,0.0,0.2032261254628759,0.0617962098324634,0.0909090909090909,0.0,0.06,0.4992467779439581,0,0
0.1147869084059335,0.0576923076923076,0.0,0.3746415110925522,0.0789618236748144,0.1136363636363636,0.0,0.06,0.500310105169731,1,1
0.0706380974805744,0.0576923076923076,0.0,0.1425165097190322,0.0377643504531721,0.0454545454545454,0.0,0.06,0.49908377505576623,0,0
0.0029432540616906,0.0,0.0,0.0731811838649772,0.0068662455369403,0.0,0.0,0.0,0.32923829672308264,0,0
0.0323757946785966,0.0,0.0,0.2023470722032365,0.0205987366108211,0.0454545454545454,0.0,0.0,0.3824325800687229,0,0
0.2060277843183422,0.1153846153846154,0.09375,0.0,0.0,0.0,0.0,0.12,0.507348677128999,0,1
0.0912408759124087,0.1538461538461538,0.0,0.1383959475644726,0.0446305959901125,0.0227272727272727,0.125,0.13,0.5075544091893713,0,1
0.1206734165293147,0.0576923076923076,0.0,0.2189392024789296,0.072095578137874,0.1136363636363636,0.0,0.06,0.5001590164182169,0,1
0.0382623028019778,0.0192307692307692,0.0,0.0823563022624631,0.0034331227684701,0.1363636363636363,0.0,0.0199999999999999,0.5946648147931957,0,1
0.185425005886508,0.25,0.21875,0.1197710066258636,0.1270255424333971,0.1818181818181818,0.0,0.26,0.5028042656496722,0,1
0.0,0.0,0.0,0.0669179293900467,0.0034331227684701,0.0,0.0,0.0,0.33269677572622536,0,0
0.0029432540616906,0.0,0.0,0.1075741426483674,0.0068662455369403,0.0,0.0,0.0,0.307438318112413,0,0
0.0206027784318342,0.0,0.0,0.0962563319305105,0.0171656138423509,0.0227272727272727,0.0,0.0,0.30829907342562074,0,0
0.7328702613609602,0.5961538461538461,0.1875,0.438812399046226,0.5046690469651183,0.7272727272727273,1.0,0.57,0.5549479448948614,1,1
0.0323757946785966,0.0192307692307692,0.0,0.0801586691133646,0.0137324910738807,0.0454545454545454,0.0,0.0199999999999999,0.38422747521777667,0,0
0.1206734165293147,0.0384615384615384,0.0,0.1158152669574864,0.0617962098324634,0.0681818181818181,0.0,0.04,0.5,0,1
0.0882976218507181,0.0769230769230769,0.125,0.0770819827046268,0.0274649821477615,0.2272727272727273,0.0,0.08,0.7356709242857129,0,1
0.0412055568636684,0.0,0.0,0.1245508587251526,0.0308981049162317,0.0681818181818181,0.0,0.0,0.5399519013978136,0,1
0.0353190487402872,0.0576923076923076,0.09375,0.1415825156306653,0.0205987366108211,0.0454545454545454,0.0,0.06,0.38231414547577963,0,0
0.0235460324935248,0.0576923076923076,0.0,0.1284516575648023,0.0240318593792913,0.0454545454545454,0.0,0.06,0.38261213387975973,1,0
0.0882976218507181,0.1153846153846154,0.15625,0.1249903853549723,0.0755287009063442,0.1136363636363636,0.0,0.12,0.5006936274640001,1,1
0.0088297621850718,0.0,0.0,0.1654268352983831,0.0102993683054105,0.0227272727272727,0.0,0.0,0.3036645714959367,0,0
0.0941841299740993,0.173076923076923,0.25,0.0,0.0,0.0,0.0,0.18,0.5857761129763098,0,1
0.1236166705910053,0.173076923076923,0.25,0.1618007406023708,0.1167261741279865,0.1363636363636363,0.0,0.18,0.5046256287185746,1,1
0.0382623028019778,0.1538461538461538,0.0,0.2943180194930052,0.0446305959901125,0.0227272727272727,0.0,0.09,0.4998329459951584,0,0
0.0824111137273369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5031654563028272,0,1
0.0206027784318342,0.0192307692307692,0.0,0.0719175448042456,0.0137324910738807,0.0227272727272727,0.0,0.0199999999999999,0.3309380196797676,1,0
0.0529785731104308,0.0384615384615384,0.0,0.1099915391123756,0.0171656138423509,0.1136363636363636,0.0,0.04,0.49198550035935645,0,0
0.1000706380974805,0.1538461538461538,0.0,0.0,0.0,0.0,0.0,0.1399999999999999,0.5119507489333294,1,1
0.1295031787143865,0.0769230769230769,0.0,0.1152658586702118,0.072095578137874,0.3863636363636363,0.0,0.08,0.5969841714329185,0,1
0.2119142924417234,0.0961538461538461,0.0,0.1241113320953329,0.1064268058225759,0.2954545454545454,0.5,0.1,0.565762789341404,0,1
0.0412055568636684,0.0192307692307692,0.0,0.0848835803839262,0.0308981049162317,0.0227272727272727,0.0,0.0199999999999999,0.3305394778202515,0,0
0.029432540616906,0.0192307692307692,0.0,0.0430186688936014,0.0171656138423509,0.0,0.125,0.0199999999999999,0.33269677572622536,0,0
0.1118436543442429,0.0,0.0,0.1096069533112834,0.089261191980225,0.3181818181818182,0.0,0.0,0.6598696763493672,0,1
0.0206027784318342,0.0,0.0,0.0648851187271307,0.0102993683054105,0.0454545454545454,0.0,0.0,0.38422747521777667,0,0
0.2060277843183422,0.2115384615384615,0.28125,0.0,0.0,0.0,0.0,0.22,0.5381537927355369,1,1
0.0559218271721214,0.0769230769230769,0.0,0.1455931961277699,0.0480637187585827,0.0227272727272727,0.0,0.08,0.5009488682083514,0,1
0.0058865081233812,0.0,0.0,0.0669179293900467,0.0034331227684701,0.0227272727272727,0.0,0.0,0.3309380196797676,0,0
0.1030138921591711,0.1538461538461538,0.21875,0.1464722493874093,0.1029936830541057,0.1818181818181818,0.0,0.16,0.5036461140308143,1,1
0.0676948434188838,0.0769230769230769,0.09375,0.0,0.0,0.0,0.0,0.08,0.3746651217408596,0,0
0.0264892865552154,0.0,0.0,0.0743898820969813,0.0137324910738807,0.0227272727272727,0.0,0.0,0.3309380196797676,0,0
0.0882976218507181,0.0192307692307692,0.0,0.1151010361840294,0.0274649821477615,0.3863636363636363,0.0,0.0199999999999999,0.7432701480968824,0,1
0.1412761949611489,0.0576923076923076,0.0,0.3299746173371269,0.1235924196649269,0.0454545454545454,0.375,0.06,0.5007615137395122,0,1
0.0382623028019778,0.0576923076923076,0.0,0.0621930181194851,0.0137324910738807,0.0454545454545454,0.0,0.06,0.38422747521777667,0,0
0.073581351542265,0.0769230769230769,0.0,0.1182326634214947,0.0617962098324634,0.0909090909090909,0.125,0.08,0.49979834913778587,1,0
0.2236873086884858,0.1346153846153846,0.0,0.0839495862955594,0.0789618236748144,0.2954545454545454,0.0,0.12,0.5883703636621997,0,1
0.1736519896397456,0.0961538461538461,0.0,0.0,0.0,0.0,0.0,0.1,0.5010431912170175,0,1
0.0529785731104308,0.0576923076923076,0.0,0.1209797048578677,0.0377643504531721,0.0681818181818181,0.0,0.06,0.4974149896175394,0,0
0.0824111137273369,0.0384615384615384,0.0,0.3542584636346644,0.0411974732216423,0.1136363636363636,0.0,0.04,0.5006621529019296,1,1
0.0117730162467624,0.0192307692307692,0.0,0.065049941213313,0.0068662455369403,0.0227272727272727,0.0,0.0199999999999999,0.3309380196797676,0,0
0.2354603249352482,0.2307692307692307,0.0,0.2027865988330562,0.1476242790442183,0.0454545454545454,0.125,0.15,0.6295188652319696,0,1
0.1677654815163644,0.4423076923076923,0.09375,0.1810300306569819,0.2059873661082115,0.25,0.0,0.46,0.5253263600832976,0,1
0.2501765952437013,0.1923076923076923,0.125,0.3053611260672247,0.17852238396045,0.1818181818181818,0.875,0.1999999999999999,0.5554901793066652,1,1
0.0529785731104308,0.0384615384615384,0.0,0.1311986990011753,0.0514968415270528,0.0454545454545454,0.0,0.04,0.4980301260831467,0,0
0.0765246056039556,0.0,0.0,0.3874427241860505,0.0480637187585827,0.1136363636363636,0.0,0.0,0.4907979184132203,0,0
0.0235460324935248,0.0192307692307692,0.0,0.1490544683375999,0.0240318593792913,0.0454545454545454,0.0,0.0199999999999999,0.3824325800687229,0,0
0.1295031787143865,0.1538461538461538,0.21875,0.0,0.0,0.0,0.0,0.16,0.5273956714938973,0,1
0.0470920649870496,0.0192307692307692,0.0,0.1575153559616288,0.0171656138423509,0.0909090909090909,0.0,0.0199999999999999,0.4577692691025748,0,0
0.0382623028019778,0.0384615384615384,0.0,0.0830155922071926,0.0205987366108211,0.0681818181818181,0.125,0.04,0.6578028093222392,0,1
0.0058865081233812,0.0,0.0,0.1974023976177651,0.0137324910738807,0.0,0.0,0.0,0.3048084650377864,0,0
0.0618083352955026,0.0961538461538461,0.15625,0.1495489357961471,0.072095578137874,0.0681818181818181,0.0,0.1,0.4989441976377336,0,0
0.0117730162467624,0.0192307692307692,0.0,0.0962013911017831,0.0102993683054105,0.0,0.0,0.0199999999999999,0.309293508527891,0,0
0.0323757946785966,0.0192307692307692,0.0,0.1159800894436688,0.0171656138423509,0.0454545454545454,0.0,0.0199999999999999,0.3835305553032684,0,0
0.0470920649870496,0.0769230769230769,0.09375,0.0,0.0,0.0,0.0,0.08,0.3278463115528236,1,0
0.1000706380974805,0.0769230769230769,0.0,0.1333963321502737,0.0343312276847019,0.1363636363636363,0.0,0.0499999999999999,0.5008303802722547,0,1
0.058865081233812,0.0961538461538461,0.15625,0.074829408726801,0.0377643504531721,0.0909090909090909,0.0,0.1,0.49855666599595827,1,0
0.0117730162467624,0.0,0.0,0.0757634028151678,0.0034331227684701,0.0227272727272727,0.0,0.0,0.32937420342391577,0,0
0.1236166705910053,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.13,0.5032098939605388,0,1
0.073581351542265,0.0384615384615384,0.0,0.0991681958530659,0.0343312276847019,0.1136363636363636,0.0,0.04,0.49841241857147095,0,0
0.229573816811867,0.3461538461538462,0.5,0.3433252387178998,0.2094204888766817,0.2045454545454545,0.375,0.36,0.5547411357537835,0,1
0.0853543677890275,0.0192307692307692,0.0,0.2652543210961787,0.1029936830541057,0.0227272727272727,0.0,0.0199999999999999,0.6250074012978556,0,1
0.058865081233812,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.03,0.32963121821412705,0,0
0.3679067577113254,0.4230769230769231,0.3125,0.4092542331908522,0.3089810491623173,0.4318181818181818,0.0,0.44,0.5549479448948614,0,1
0.044148810925359,0.0,0.0,0.3843110969485853,0.0686624553694038,0.0681818181818181,0.0,0.0,0.5058729299818405,0,1
0.0853543677890275,0.0,0.0,0.1589438175085428,0.0446305959901125,0.1136363636363636,0.0,0.0,0.5530933844500135,0,1
0.0618083352955026,0.1346153846153846,0.0625,0.0715329590031534,0.0411974732216423,0.1136363636363636,0.0,0.1399999999999999,0.49870118538243907,0,0
0.0529785731104308,0.0769230769230769,0.125,0.1104310657421953,0.0308981049162317,0.0681818181818181,0.0,0.08,0.49950085395802574,0,0
0.0206027784318342,0.0192307692307692,0.0,0.1339457404375483,0.0137324910738807,0.0227272727272727,0.0,0.0199999999999999,0.3038717068679123,0,0
0.029432540616906,0.0192307692307692,0.0,0.1279571901062552,0.0171656138423509,0.0681818181818181,0.0,0.0199999999999999,0.49030821220145987,0,0
0.2560631033670825,0.1346153846153846,0.0,0.0,0.0,0.0,0.0,0.11,0.5026056143064959,0,1
0.1559924652696019,0.1153846153846154,0.125,0.1461426044150446,0.1098599285910461,0.1818181818181818,0.125,0.12,0.5012279214512251,1,1
0.029432540616906,0.0576923076923076,0.0,0.1376267759622882,0.0308981049162317,0.0227272727272727,0.0,0.06,0.3087188171284957,0,0
0.014716270308453,0.0384615384615384,0.0,0.0597756216554768,0.0068662455369403,0.0227272727272727,0.0,0.04,0.3309380196797676,0,0
0.044148810925359,0.1346153846153846,0.0625,0.0,0.0,0.0,0.0,0.1399999999999999,0.3281817676790425,0,0
0.0323757946785966,0.0,0.0,0.1604272198841842,0.0137324910738807,0.1818181818181818,0.0,0.0,0.45974141094221127,0,0
0.0029432540616906,0.0,0.0,0.1149911545265745,0.0068662455369403,0.0,0.0,0.0,0.30648475011144394,0,0
0.1118436543442429,0.1346153846153846,0.0,0.237728965903721,0.072095578137874,0.0909090909090909,0.25,0.1,0.5009418707676988,1,1
0.0029432540616906,0.0,0.0,0.1771841726460596,0.0068662455369403,0.0,0.0,0.0,0.3048084650377864,0,0
0.1353896868377677,0.1923076923076923,0.3125,0.1615260364587334,0.0858280692117548,0.3181818181818182,0.0,0.19,0.5186688334193671,0,1
0.0794678596656462,0.0576923076923076,0.09375,0.2134451196061835,0.0514968415270528,0.1136363636363636,0.0,0.06,0.5004295414513606,0,1
0.044148810925359,0.0192307692307692,0.0,0.1828980188337155,0.054929964295523,0.0909090909090909,0.0,0.0199999999999999,0.490344792996781,0,0
0.058865081233812,0.0384615384615384,0.0,0.0994428999967032,0.0274649821477615,0.0909090909090909,0.0,0.04,0.4984355891576163,1,0
0.0706380974805744,0.0384615384615384,0.0,0.1376817167910156,0.0205987366108211,0.0909090909090909,0.0,0.04,0.49750181922439823,0,0
0.0353190487402872,0.0576923076923076,0.0,0.0996077224828856,0.0411974732216423,0.0227272727272727,0.0,0.06,0.4997624060489672,0,0
